Activity_ID,ActivityNumber,ActivityName,SeasonName,ChildSeasonName,Type,CategoryName,OtherCategoryName,RiskCategoryName,EnrollMin,EnrollMax,NumberEnrolled,BeginningDate,EndingDate,StartingTime,EndingTime,AgesMin,AgesMinMonth,AgesMinWeek,AgesMax,AgesMaxMonth,AgesMaxWeek,GradeMin,GradeMax,WeekDays,PrimaryInstructorName,NumberOfHours,NumberOfDates,ActivityLocation,FeeDescription,AccountName,KeyFeesTotal,OtherFeesTotal,FeeSummary,Description,PublicURL
67511,73330,Circuit Training,Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,12,16,16,1/10/2025,3/21/2025,11:30 AM,12:30 PM,50,0,0,0,0,0,,,F,,8,8,Meadowbrook CC Multi-Purpose Room - Larg at Meadowbrook Community Center,Activity Fee,LLR Class Senior Adult - NE,64,0,Standard charge: $64.00,"Become a stronger you! In this fitness program you will move from one strength training station to the next with cardio intervals in-between. Instructor: R Buyce. No class 1/24, 1/31, 2/21",http://apm.activecommunities.com/seattle/Activity_Search/67511
67310,73129,Dance Fit,Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,9,22,10,1/9/2025,3/20/2025,10:00 AM,11:00 AM,50,0,0,0,0,0,,,Th,,10,10,Delridge CC Multi-Purpose Room at Delridge Community Center,Activity Fee,LLR Class Senior Adult - SW,80,0,Standard charge: $80.00,"New Start Time!  Dance  Fit, based on basic jazz steps, engages the entire body as well as the mind. Remembering  choreography keeps your brain active while constant movement helps your heart,  circulation, balance, muscles, and joints.  Dance Fit  not only burns calories but, it?s fun too! No class 3/6.  Instructor: D Pierce",http://apm.activecommunities.com/seattle/Activity_Search/67310
69418,75237,Dance Fit (NEW),Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,12,16,7,1/31/2025,3/21/2025,10:30 AM,11:30 AM,50,0,0,0,0,0,,,F,,8,8,Queen Anne CC Room 01 at Queen Anne Community Center,Activity Fee,LLR Class Senior Adult - NW,64,0,Standard charge: $64.00,"Dance Fit is a fitness   class designed as a low impact movement experience. Through instruction and free dancing you will find your groove and experience the joy of movement while keeping fitness goals in view. Each week will feature a curated playlist which aims to activate, motivate and, of   course, energize. Instructor: L. Spivack (Class begins Jan. 31).",http://apm.activecommunities.com/seattle/Activity_Search/69418
69332,75151,Dance Fit Yesler,Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,9,25,27,1/10/2025,3/21/2025,10:15 AM,11:15 AM,50,0,0,0,0,0,,,F,,11,11,Yesler CC Multi-Purpose Room at Yesler Community Center,Activity Fee,LLR Class Senior Adult - SW,0,0,Standard charge: Free,"Join for weekly Fri Dance that engages the entire body as well as the mind? helping your heart, circulation, balance, muscles, and joints.     Based on basic jazz steps, Dance Fit is for     EVERY body-  it?s also FUN! Open to all. Age 50+. Class translated into Vietnamese language. Instructor: Debbie P.",http://apm.activecommunities.com/seattle/Activity_Search/69332
67535,73354,Dance Fitness,Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,9,15,13,1/9/2025,3/20/2025,9:15 AM,10:15 AM,50,0,0,0,0,0,,,Th,,10,10,Laurelhurst CC Multi-Purpose Room at Laurelhurst Community Center,Activity Fee,LLR Class Senior Adult - NE,80,0,Standard charge: $80.00,NEW! Come dance your way to fitness with some of our favorite Motown songs and Philly's top 15! Instructor: C.House No class 3/6,http://apm.activecommunities.com/seattle/Activity_Search/67535
67879,73698,Dance for Parkinson's,Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,8,20,2,1/9/2025,2/27/2025,10:30 AM,12:00 PM,50,0,0,0,0,0,,,Th,,12,8,Garfield CC Multi-Purpose Room at Garfield Community Center,,,0,0,Free,"STG Dance for PD® classes use dance, live music, and community in a safe and creative environment. Working with professional dancers and teaching artists trained in the Dance for PD® method, participants are inspired to explore movement and music in ways that are refreshing, enjoyable, and stimulating. No dance experience or diagnosis of Parkinson's disease is required to participate.  Please note; registration with Seattle Theatre Group Dance for PD® at rexk@stgpresents.org is required to access the facility.",http://apm.activecommunities.com/seattle/Activity_Search/67879
68007,73826,Downtown Seattle Walking Adventure,Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,5,17,11,3/14/2025,3/14/2025,11:00 AM,2:00 PM,50,0,0,0,0,0,,,F,,3,1,King Street Station,,,0,0,Free,This volunteer led walking adventure starts at a free art gallery at the King Street Station with stops at A Poem Emporium to learn about space and history. We will then stop at Glasshouse Studio and other galleries such as the glass studio on Occidental and a few other fun hidden Seattle gems. Please pack your own snacks/water.,http://apm.activecommunities.com/seattle/Activity_Search/68007
67689,73508,EnhanceFitness (OnePass/Silver&Fit eligible),Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,8,22,6,1/7/2025,3/18/2025,9:30 AM,10:30 AM,50,0,0,0,0,0,,,Tu,,11,11,High Point CC Multi-Purpose Room at High Point Community Center,Activity Fee,LLR Class Senior Adult - SW,0,0,Standard charge: Free,"Improve your endurance, strength, balance, posture, and flexibility through adaptable exercise movements. Standards for measurement will document your progress. For this class, NEW participants or those who have not participated in over a year must submit an application prior to registration. Only members with Medicare Advantage with Silver&Fit or OnePass/ Renew Active as a benefit qualify for free participation. Silver&Fit and OnePass/ Renew Active participants must provide their Fitness ID number on their application.The online application and program information are located on the LLR website: https://www.seattle.gov/parks/find/for-adults-50 or https://bit.ly/LLREFIf you are unable to access forms electronically, you can pick up the forms from a community center offering EnhanceFitness classes. Participants will be notified via email when their application has been processed and they are eligible to register for classes.Note: American Specialty Health (ASH) Silver&Fit and OnePass/ Renew Active will cover in-person classes and are limited to 10 visits a month.To learn more about EnhanceFitness, Silver&Fit, or One Pass visit: EnhanceFitness, Silver&Fit, or One Pass | Medicare and Medicaid Fitness Programs",http://apm.activecommunities.com/seattle/Activity_Search/67689
67690,73509,EnhanceFitness (OnePass/Silver&Fit eligible) Jefferson,Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,9,22,4,1/9/2025,3/20/2025,10:00 AM,11:00 AM,50,0,0,0,0,0,,,Th,,10,10,Jefferson CC Hasselberg Hall at Jefferson Community Center,Activity Fee,LLR Class Senior Adult - NE,0,0,Standard charge: Free,"Improve your endurance, strength, balance, posture, and flexibility through adaptable exercise movements. Standards for measurement will document your progress. For this class, NEW participants or those who have not participated in over a year must submit an application prior to registration. Only members with Medicare Advantage with Silver&Fit or OnePass/ Renew Active as a benefit qualify for free participation. Silver&Fit and OnePass/ Renew Active participants must provide their Fitness ID number on their application.The online application and program information are located on the LLR website: https://www.seattle.gov/parks/find/for-adults-50 or https://bit.ly/LLREFIf you are unable to access forms electronically, you can pick up the forms from a community center offering EnhanceFitness classes. Participants will be notified via email when their application has been processed and they are eligible to register for classes.Note: American Specialty Health (ASH) Silver&Fit and OnePass/ Renew Active will cover in-person classes and are limited to 10 visits a month.To learn more about EnhanceFitness, Silver&Fit, or One Pass visit: EnhanceFitness, Silver&Fit, or One Pass | Medicare and Medicaid Fitness Programs",http://apm.activecommunities.com/seattle/Activity_Search/67690
67692,73511,EnhanceFitness (self pay),Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,8,22,0,1/7/2025,3/18/2025,9:30 AM,10:30 AM,50,0,0,0,0,0,,,Tu,,11,11,High Point CC Multi-Purpose Room at High Point Community Center,Activity Fee,LLR Class Senior Adult - SW,88,0,Standard charge: $88.00,"Improve your endurance, strength, balance, posture, and flexibility through adaptable exercise movements. Standards for measurement will document your progress. For this class, NEW participants or those who have not participated in over a year must submit an application prior to registration. Only members with Medicare Advantage with Silver&Fit or OnePass/ Renew Active as a benefit qualify for free participation. Silver&Fit and OnePass/ Renew Active participants must provide their Fitness ID number on their application.The online application and program information are located on the LLR website: https://www.seattle.gov/parks/find/for-adults-50 or https://bit.ly/LLREFIf you are unable to access forms electronically, you can pick up the forms from a community center offering EnhanceFitness classes. Participants will be notified via email when their application has been processed and they are eligible to register for classes.Note: American Specialty Health (ASH) Silver&Fit and OnePass/ Renew Active will cover in-person classes and are limited to 10 visits a month.To learn more about EnhanceFitness, Silver&Fit, or One Pass visit: EnhanceFitness, Silver&Fit, or One Pass | Medicare and Medicaid Fitness Programs",http://apm.activecommunities.com/seattle/Activity_Search/67692
67691,73510,EnhanceFitness (Self pay) Jefferson,Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,10,22,4,1/9/2025,3/20/2025,10:00 AM,11:00 AM,50,0,0,0,0,0,,,Th,,10,10,Jefferson CC Hasselberg Hall at Jefferson Community Center,Activity Fee,LLR Class Senior Adult - SE,80,0,Standard charge: $80.00,"Improve your endurance, strength, balance, posture, and flexibility through adaptable exercise movements. Standards for measurement will document your progress. For this class, NEW participants or those who have not participated in over a year must submit an application prior to registration. Only members with Medicare Advantage with Silver&Fit or OnePass/ Renew Active as a benefit qualify for free participation. Silver&Fit and OnePass/ Renew Active participants must provide their Fitness ID number on their application.The online application and program information are located on the LLR website: https://www.seattle.gov/parks/find/for-adults-50 or https://bit.ly/LLREFIf you are unable to access forms electronically, you can pick up the forms from a community center offering EnhanceFitness classes. Participants will be notified via email when their application has been processed and they are eligible to register for classes.Note: American Specialty Health (ASH) Silver&Fit and OnePass/ Renew Active will cover in-person classes and are limited to 10 visits a month.To learn more about EnhanceFitness, Silver&Fit, or One Pass visit: EnhanceFitness, Silver&Fit, or One Pass | Medicare and Medicaid Fitness Programs",http://apm.activecommunities.com/seattle/Activity_Search/67691
66652,72471,EnhanceFitness F (OnePass/Silver&Fit eligible),Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,9,24,19,1/10/2025,3/21/2025,12:00 PM,1:00 PM,50,0,0,0,0,0,,,F,,11,11,Queen Anne CC Room 01 at Queen Anne Community Center,Activity Fee,LLR Class Senior Adult - NW,0,0,Standard charge: Free,"  Instructor: K AdolphsenImprove your endurance, strength, balance, posture, and flexibility through adaptable exercise movements. Standards for measurement will document your progress. For this class, NEW participants or those who have not participated in over a year must submit an application prior to registration. Only members with Medicare Advantage with Silver&Fit or OnePass/ Renew Active as a benefit qualify for free participation. Silver&Fit and OnePass/ Renew Active participants must provide their Fitness ID number on their application.The online application and program information are located on the LLR website: https://www.seattle.gov/parks/find/for-adults-50 or https://bit.ly/LLREFIf you are unable to access forms electronically, you can pick up the forms from a community center offering EnhanceFitness classes. Participants will be notified via email when their application has been processed and they are eligible to register for classes.Note: American Specialty Health (ASH) Silver&Fit and OnePass/ Renew Active will cover in-person classes and are limited to 10 visits a month.To learn more about EnhanceFitness, Silver&Fit, or One Pass visit: EnhanceFitness, Silver&Fit, or One Pass | Medicare and Medicaid Fitness Programs",http://apm.activecommunities.com/seattle/Activity_Search/66652
67883,73702,EnhanceFitness F (OnePass/Silver&Fit eligible) Rainier,Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,8,22,15,1/10/2025,3/21/2025,10:15 AM,11:15 AM,50,0,0,0,0,0,,,F,,11,11,Rainier CC Gym #1 at Rainier Community Center,Activity Fee,LLR Class Senior Adult - SE,0,0,Standard charge: Free,"Improve your endurance, strength, balance, posture, and flexibility through adaptable exercise movements. Standards for measurement will document your progress. For this class, NEW participants or those who have not participated in over a year must submit an application prior to registration. Only members with Medicare Advantage with Silver&Fit or OnePass/ Renew Active as a benefit qualify for free participation. Silver&Fit and OnePass/ Renew Active participants must provide their Fitness ID number on their application.The online application and program information are located on the LLR website: https://www.seattle.gov/parks/find/for-adults-50 or https://bit.ly/LLREFIf you are unable to access forms electronically, you can pick up the forms from a community center offering EnhanceFitness classes. Participants will be notified via email when their application has been processed and they are eligible to register for classes.Note: American Specialty Health (ASH) Silver&Fit and OnePass/ Renew Active will cover in-person classes and are limited to 10 visits a month.To learn more about EnhanceFitness, Silver&Fit, or One Pass visit: EnhanceFitness, Silver&Fit, or One Pass | Medicare and Medicaid Fitness Programs",http://apm.activecommunities.com/seattle/Activity_Search/67883
66651,72470,EnhanceFitness F (Self pay),Winter 2025,Winter 2025: Term 2,Activity,"Fitness, Health & Wellness",,,10,24,3,1/10/2025,3/21/2025,12:00 PM,1:00 PM,50,0,0,0,0,0,,,F,,11,11,Queen Anne CC Room 01 at Queen Anne Community Center,Activity Fee,LLR Class Senior Adult - NW,88,0,Standard charge: $88.00,"  Instructor: K AdolphsenImprove your endurance, strength, balance, posture, and flexibility through adaptable exercise movements. Standards for measurement will document your progress. For this class, NEW participants or those who have not participated in over a year must submit an application prior to registration. Only members with Medicare Advantage with Silver&Fit or OnePass/ Renew Active as a benefit qualify for free participation. Silver&Fit and OnePass/ Renew Active participants must provide their Fitness ID number on their application.The online application and program information are located on the LLR website: https://www.seattle.gov/parks/find/for-adults-50 or https://bit.ly/LLREFIf you are unable to access forms electronically, you can pick up the forms from a community center offering EnhanceFitness classes. Participants will be notified via email when their application has been processed and they are eligible to register for classes.Note: American Specialty Health (ASH) Silver&Fit and OnePass/ Renew Active will cover in-person classes and are limited to 10 visits a month.To learn more about EnhanceFitness, Silver&Fit, or One Pass visit: EnhanceFitness, Silver&Fit, or One Pass | Medicare and Medicaid Fitness Programs",http://apm.activecommunities.com/seattle/Activity_Search/66651
